Genome Name,Accession,PATRIC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.618,,,,"Homoserine kinase (EC 2.7.1.39)",PATRIC,"Glycine, serine and threonine metabolism","Homoserine kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2428,,,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-glucose 4-epimerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.859,,,,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",PATRIC,"Glutathione metabolism","Peroxiredoxin"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1445,,,,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)",PATRIC,"One carbon pool by folate","Methylenetetrahydrofolate reductase (NAD(P)H)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2534,,,,"Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)",PATRIC,"Pyrimidine metabolism","Carbamoyl-phosphate synthase (glutamine-hydrolyzing)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1203,,,,"Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)",PATRIC,"Biotin metabolism","Biotin--[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.328,,,,"Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)",PATRIC,"Alanine, aspartate and glutamate metabolism","Succinate-semialdehyde dehydrogenase (NAD(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.197,,,,"Aspartate carbamoyltransferase (EC 2.1.3.2)",PATRIC,"Alanine, aspartate and glutamate metabolism","Aspartate carbamoyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1080,,,,"Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)",PATRIC,"Riboflavin metabolism","5-amino-6-(5-phosphoribosylamino)uracil reductase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1892,,,,"GDP-L-fucose synthetase (EC 1.1.1.271)",PATRIC,"Fructose and mannose metabolism","GDP-L-fucose synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1318,,,,"Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34)",PATRIC,"Terpenoid backbone biosynthesis","Hydroxymethylglutaryl-CoA reductase (NADPH)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2649,,,,"Orotate phosphoribosyltransferase (EC 2.4.2.10)",PATRIC,"Pyrimidine metabolism","Orotate phosphoribosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2134,,,,"DNA polymerase IV (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1068,,,,"DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)",PATRIC,"Pyrimidine metabolism","DNA-directed RNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2451,,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",PATRIC,"Fatty acid biosynthesis","Beta-ketoacyl-[acyl-carrier-protein] synthase III"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2390,,,,"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",PATRIC,"Aminoacyl-tRNA biosynthesis","Lysine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2464,,,,"Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8) / Adenylate kinase (EC 2.7.4.3)",PATRIC,"Purine metabolism","Hypoxanthine phosphoribosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1589,,,,"4-hydroxyproline epimerase (EC 5.1.1.8)",PATRIC,"Arginine and proline metabolism","4-hydroxyproline epimerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1480,,,,"Thymidylate synthase (EC 2.1.1.45)",PATRIC,"Pyrimidine metabolism","Thymidylate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.934,,,,"O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","o-succinylbenzoate--CoA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1882,,,,"Phosphoglycerate kinase (EC 2.7.2.3)",PATRIC,"Carbon fixation in photosynthetic organisms","Phosphoglycerate kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.773,,,,"Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)",PATRIC,"Purine metabolism","Phosphoribosylformylglycinamidine cyclo-ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.138,,,,"Mannose-6-phosphate isomerase (EC 5.3.1.8)",PATRIC,"Fructose and mannose metabolism","Mannose-6-phosphate isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.706,,,,"Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)",PATRIC,"One carbon pool by folate","Methylenetetrahydrofolate dehydrogenase (NADP(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2262,,,,"1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)",PATRIC,"Terpenoid backbone biosynthesis","1-deoxy-D-xylulose-5-phosphate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.160,,,,"Fumarylacetoacetase (EC 3.7.1.2)",PATRIC,"Tyrosine metabolism","Fumarylacetoacetase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1637,,,,"Aspartate 1-decarboxylase (EC 4.1.1.11)",PATRIC,"beta-Alanine metabolism","Aspartate 1-decarboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1790,,,,"Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)",PATRIC,"Synthesis and degradation of ketone bodies","3-oxoacid CoA-transferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1097,,,,"Thioredoxin reductase (EC 1.8.1.9)",PATRIC,"Selenoamino acid metabolism","Thioredoxin-disulfide reductase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1359,,,,"Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)",PATRIC,"Fatty acid biosynthesis","Biotin carboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1561,,,,"2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)",PATRIC,"Tryptophan metabolism","Oxoglutarate dehydrogenase (succinyl-transferring)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.32,,,,"Alkaline phosphatase (EC 3.1.3.1)",PATRIC,"Folate biosynthesis","Alkaline phosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.259,,,,"Phosphoenolpyruvate carboxylase (EC 4.1.1.31)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Phosphoenolpyruvate carboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2536,,,,"Citrate synthase (si) (EC 2.3.3.1)",PATRIC,"Citrate cycle (TCA cycle)","Citrate (Si)-synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2185,,,,"Diphosphomevalonate decarboxylase (EC 4.1.1.33)",PATRIC,"Terpenoid backbone biosynthesis","Diphosphomevalonate decarboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.225,,,,"Sucrose phosphorylase (EC 2.4.1.7)",PATRIC,"Starch and sucrose metabolism","Sucrose phosphorylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.558,,,,"Histidyl-tRNA synthetase (EC 6.1.1.21)",PATRIC,"Aminoacyl-tRNA biosynthesis","Histidine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1584,,,,"4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","4-hydroxyphenylpyruvate dioxygenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.509,,,,"UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2837,,,,"Ornithine aminotransferase (EC 2.6.1.13)",PATRIC,"Arginine and proline metabolism","Ornithine aminotransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1960,,,,"Hydroxypyruvate isomerase (EC 5.3.1.22)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Hydroxypyruvate isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1857,,,,"Ribose-5-phosphate isomerase B (EC 5.3.1.6)",PATRIC,"Carbon fixation in photosynthetic organisms","Ribose-5-phosphate isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1112,,,,"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)",PATRIC,"Riboflavin metabolism","6,7-dimethyl-8-ribityllumazine synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.534,,,,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",PATRIC,"Biotin metabolism","3-hydroxyacyl-[acyl-carrier-protein] dehydratase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.921,,,,"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",PATRIC,"Starch and sucrose metabolism","1,4-alpha-glucan branching enzyme"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1513,,,,"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) / Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113)",PATRIC,"Folate biosynthesis","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.980,,,,"Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)",PATRIC,"Atrazine degradation","Allophanate hydrolase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1625,,,,"Dethiobiotin synthase BioD (EC 6.3.3.3)",PATRIC,"Biotin metabolism","Dethiobiotin synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1948,,,,"Guanylate kinase (EC 2.7.4.8)",PATRIC,"Purine metabolism","Guanylate kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2890,,,,"Subclass B1 beta-lactamase (EC 3.5.2.6)",PATRIC,"Penicillin and cephalosporin biosynthesis","Beta-lactamase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1361,,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",PATRIC,"Fatty acid biosynthesis","Beta-ketoacyl-[acyl-carrier-protein] synthase III"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1294,,,,"Endoglucanase B precursor ",PATRIC,"Starch and sucrose metabolism","Cellulase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.213,,,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)",PATRIC,"Glycolysis / Gluconeogenesis","Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2081,,,,"Adenosylhomocysteinase (EC 3.3.1.1)",PATRIC,"Cysteine and methionine metabolism","Adenosylhomocysteinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1661,,,,"N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)",PATRIC,"Arginine and proline metabolism","N-acyl-aliphatic-L-amino acid amidohydrolase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1073,,,,"5'-nucleotidase (EC 3.1.3.5)",PATRIC,"Nicotinate and nicotinamide metabolism","5'-nucleotidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2960,,,,"Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)",PATRIC,"Sulfur metabolism","Phosphoadenylyl-sulfate reductase (thioredoxin)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.743,,,,"DNA polymerase III delta subunit (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.591,,,,"Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)",PATRIC,"Histidine metabolism","Phosphoribosyl-AMP cyclohydrolase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2348,,,,"Alanyl-tRNA synthetase (EC 6.1.1.7)",PATRIC,"Aminoacyl-tRNA biosynthesis","Alanine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2805,,,,"Glutamate synthase [NADPH] large chain (EC 1.4.1.13)",PATRIC,"Alanine, aspartate and glutamate metabolism","Glutamate synthase (NADPH)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.412,,,,"Dihydroorotase (EC 3.5.2.3)",PATRIC,"Pyrimidine metabolism","Dihydroorotase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.854,,,,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)",PATRIC,"Cysteine and methionine metabolism","Cystathionine gamma-synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.204,,,,"Exopolyphosphatase (EC 3.6.1.11)",PATRIC,"Purine metabolism","Exopolyphosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1463,,,,"Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113)",PATRIC,"Purine metabolism","Deoxyadenosine kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1151,,,,"Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Prephenate dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1791,,,,"Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)",PATRIC,"Valine, leucine and isoleucine degradation","3-oxoacid CoA-transferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2293,,,,"Molybdopterin oxidoreductase, iron-sulfur binding subunit (EC 1.2.7.-)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","With an iron-sulfur protein as acceptor"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1811,,,,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",PATRIC,"Aminoacyl-tRNA biosynthesis","Isoleucine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2747,,,,"N-acylneuraminate cytidylyltransferase (EC 2.7.7.43) / 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-manno-octulosonate-8-phosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2463,,,,"N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)",PATRIC,"Purine metabolism","5-(carboxyamino)imidazole ribonucleotide synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1365,,,,"Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)",PATRIC,"Riboflavin metabolism","Riboflavin synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1817,,,,"5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)",PATRIC,"One carbon pool by folate","5-formyltetrahydrofolate cyclo-ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.577,,,,"Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)",PATRIC,"Alanine, aspartate and glutamate metabolism","Succinate-semialdehyde dehydrogenase (NAD(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2371,,,,"Branched-chain amino acid aminotransferase (EC 2.6.1.42)",PATRIC,"Valine, leucine and isoleucine biosynthesis","Branched-chain-amino-acid transaminase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2847,,,,"Isocitrate dehydrogenase [NADP] (EC 1.1.1.42); Monomeric isocitrate dehydrogenase [NADP] (EC 1.1.1.42)",PATRIC,"Glutathione metabolism","Isocitrate dehydrogenase (NADP(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.498,,,,"Histidinol dehydrogenase (EC 1.1.1.23)",PATRIC,"Histidine metabolism","Histidinol dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2432,,,,"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)",PATRIC,"Lysine biosynthesis","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2868,,,,"6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type",PATRIC,"Pentose phosphate pathway","6-phosphogluconolactonase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1622,,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",PATRIC,"Biotin metabolism","Beta-ketoacyl-[acyl-carrier-protein] synthase II"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2961,,,,"Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)",PATRIC,"Purine metabolism","Sulfate adenylyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1449,,,,"Homoserine O-acetyltransferase (EC 2.3.1.31)",PATRIC,"Cysteine and methionine metabolism","Homoserine O-acetyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1064,,,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",PATRIC,"Fatty acid biosynthesis","Enoyl-[acyl-carrier-protein] reductase (NADH)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1694,,,,"Seryl-tRNA synthetase (EC 6.1.1.11)",PATRIC,"Aminoacyl-tRNA biosynthesis","Serine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1308,,,,"5'-nucleotidase SurE (EC 3.1.3.5)",PATRIC,"Pyrimidine metabolism","5'-nucleotidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2774,,,,"CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)",PATRIC,"Glycine, serine and threonine metabolism","CDP-diacylglycerol--serine O-phosphatidyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.728,,,,"Ser/Thr protein phosphatase family protein, UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) homolog",PATRIC,"Lipopolysaccharide biosynthesis","UDP-2,3-diacylglucosamine diphosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1311,,,,"Lipid-A-disaccharide synthase (EC 2.4.1.182)",PATRIC,"Lipopolysaccharide biosynthesis","Lipid-A-disaccharide synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2904,,,,"Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain",PATRIC,"Purine metabolism","IMP dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2859,,,,"Methionyl-tRNA formyltransferase (EC 2.1.2.9)",PATRIC,"One carbon pool by folate","Methionyl-tRNA formyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1560,,,,"Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)",PATRIC,"Lysine degradation","Dihydrolipoyllysine-residue succinyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1489,,,,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",PATRIC,"Fatty acid biosynthesis","[Acyl-carrier-protein] S-malonyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1588,,,,"D-amino acid dehydrogenase family protein in hydroxy-L-proline catabolic cluster",PATRIC,"Phenylalanine metabolism","D-amino-acid dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1621,,,,"Biotin synthase (EC 2.8.1.6)",PATRIC,"Biotin metabolism","Biotin synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.622,,,,"Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)",PATRIC,"Nitrogen metabolism","Glutamate synthase (ferredoxin)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2017,,,,"Thymidine kinase (EC 2.7.1.21)",PATRIC,"Pyrimidine metabolism","Thymidine kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2357,,,,"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",PATRIC,"Phenylalanine metabolism","Phenylacetyl-CoA 1,2-epoxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1297,,,,"Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)",PATRIC,"Folate biosynthesis","Dihydrofolate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2607,,,,"2-aminomuconate deaminase (EC 3.5.99.5) @ RidA/YER057c/UK114 superfamily protein",PATRIC,"Tryptophan metabolism","2-aminomuconate deaminase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2379,,,,"Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)",PATRIC,"Porphyrin and chlorophyll metabolism","Glutamate-1-semialdehyde 2,1-aminomutase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1366,,,,"riboflavin synthase subunit alpha( EC:2.5.1.9 )",PATRIC,"Riboflavin metabolism","Riboflavin synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1379,,,,"DNA polymerase I (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.946,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1)",PATRIC,"Nitrogen metabolism","Cytochrome-c oxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1793,,,,"Monofunctional biosynthetic peptidoglycan transglycosylase (EC 2.4.2.-)",PATRIC,"Purine metabolism","Pentosyltransferases"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2553,,,,"NAD synthetase (EC 6.3.1.5)",PATRIC,"Nicotinate and nicotinamide metabolism","NAD(+) synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2867,,,,"Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)",PATRIC,"Glutathione metabolism","Glucose-6-phosphate dehydrogenase (NADP(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2253,,,,"Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)",PATRIC,"Pyrimidine metabolism","Ribonucleoside-diphosphate reductase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1536,,,,"Undecaprenyl diphosphate synthase (EC 2.5.1.31)",PATRIC,"Terpenoid backbone biosynthesis","Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.936,,,,"O-succinylbenzoate synthase (EC 4.2.1.113)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","o-succinylbenzoate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1006,,,,"DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",PATRIC,"Pyrimidine metabolism","DNA-directed RNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.671,,,,"Acetylornithine aminotransferase (EC 2.6.1.11) (ACOAT)",PATRIC,"Arginine and proline metabolism","Acetylornithine transaminase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2955,,,,"Arylsulfatase (EC 3.1.6.1)",PATRIC,"Sphingolipid metabolism","Arylsulfatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2780,,,,"Nucleoside diphosphate kinase (EC 2.7.4.6)",PATRIC,"Pyrimidine metabolism","Nucleoside-diphosphate kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2191,,,,"Aspartyl-tRNA synthetase (EC 6.1.1.12)",PATRIC,"Aminoacyl-tRNA biosynthesis","Aspartate--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1803,,,,"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)",PATRIC,"Folate biosynthesis","6-carboxytetrahydropterin synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.494,,,,"Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)",PATRIC,"Histidine metabolism","1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.355,,,,"Malate:quinone oxidoreductase (EC 1.1.5.4)",PATRIC,"Pyruvate metabolism","Malate dehydrogenase (quinone)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.406,,,,"GTP cyclohydrolase I (EC 3.5.4.16) type 1",PATRIC,"Folate biosynthesis","GTP cyclohydrolase I"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1696,,,,"FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)",PATRIC,"Riboflavin metabolism","Riboflavin kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1733,,,,"Methionyl-tRNA synthetase (EC 6.1.1.10)",PATRIC,"Selenoamino acid metabolism","Methionine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1140,,,,"S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)",PATRIC,"Steroid biosynthesis","Isomerases"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.864,,,,"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)",PATRIC,"Riboflavin metabolism","3,4-dihydroxy-2-butanone-4-phosphate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2359,,,,"1,2-phenylacetyl-CoA epoxidase, subunit D (EC 1.14.13.149)",PATRIC,"Phenylalanine metabolism","Phenylacetyl-CoA 1,2-epoxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.172,,,,"Aconitate hydratase (EC 4.2.1.3)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Aconitate hydratase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2638,,,,"Phytoene synthase (EC 2.5.1.32)",PATRIC,"Carotenoid biosynthesis","15-cis-phytoene synthase"
