gene_id,product,subsystem,system,value
MED134_00805,4-carboxymuconolactone decarboxylase,Unspecified,Unspecified,2093.3175463634857
MED134_09616,acyl-CoA thioester hydrolase,Unspecified,Unspecified,2087.6341424197553
MED134_11571,"efflux transporter, RND family, MFP subunit",Unspecified,Unspecified,2079.6853120629066
MED134_06154,lipid A biosynthesis acyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],2076.6923355012145
MED134_14762,hypothetical protein,Unspecified,Unspecified,2050.9840999993776
MED134_04284,hypothetical protein,Unspecified,Unspecified,2046.0351600717163
MED134_04654,polyphosphate kinase,"['00190 Oxidative phosphorylation [PATH:dok00190]', '03018 RNA degradation [PATH:dok03018]']","['09102 Energy metabolism', '09123 Folding, sorting and degradation']",2045.0977044445806
MED134_06784,two-component system sensor histidine kinase,Unspecified,Unspecified,2020.035859217284
MED134_11781,N-acetylmuramidase precursor,Unspecified,Unspecified,2011.1592684359039
MED134_11060,hypothetical protein,Unspecified,Unspecified,2009.2941294687946
MED134_01490,glycosyl transferase family 2,Unspecified,Unspecified,2004.850486544709
MED134_11361,hypothetical protein,Unspecified,Unspecified,2004.4949301472273
MED134_02315,hypothetical protein,Unspecified,Unspecified,1997.2007914758385
MED134_10156,hypothetical protein,Unspecified,Unspecified,1993.5191315013487
MED134_06389,phosphoglycerate mutase family protein,Unspecified,Unspecified,1985.3728917519736
MED134_03519,outer membrane lipoprotein,Unspecified,Unspecified,1981.5291178158523
MED134_14371,glycosyl transferase group 1,Unspecified,Unspecified,1980.5713914827056
MED134_04989,hypothetical protein,Unspecified,Unspecified,1980.3750208912202
MED134_03994,PhnA protein,Unspecified,Unspecified,1977.5306287306355
MED134_12671,hypothetical protein,Unspecified,Unspecified,1977.222011259637
MED134_03194,peptide chain release factor 2,Unspecified,Unspecified,1977.0270556041055
MED134_11526,SCO2/SenC family protein,Unspecified,Unspecified,1975.284722325548
MED134_00605,"lipoprotein releasing system, transmembrane protein, LolC/E family",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],1941.3010603093148
MED134_13646,glycosyl transferase family 2,Unspecified,Unspecified,1940.4768477056361
MED134_02165,potassium voltage-gated channel,Unspecified,Unspecified,1940.4032907912756
MED134_14196,ATP-dependent DNA helicase RecQ,['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",1933.3065888785115
MED134_05324,lipoprotein releasing ABC-type transporter,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],1921.1069744574834
MED134_04009,ATP-dependent protease La (LON),Unspecified,Unspecified,1913.889548342748
MED134_07816,hypothetical protein,Unspecified,Unspecified,1909.1304796663476
MED134_06054,3-deoxy-manno-octulosonate cytidylyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],1875.071474529804
MED134_09581,deoxyuridine 5'-triphosphate nucleotidohydrolase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],1873.955024760401
MED134_01225,"efflux transporter, RND family, MFP subunit",Unspecified,Unspecified,1871.801330661126
MED134_06144,hypothetical protein,Unspecified,Unspecified,1870.9985414750854
MED134_08311,pyridoxal-dependent decarboxylase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]']",['09105 Amino acid metabolism'],1869.8445233257105
MED134_03334,aminodeoxychorismate lyase,Unspecified,Unspecified,1868.3619547419485
MED134_08231,hypothetical protein,Unspecified,Unspecified,1867.9537673840753
MED134_03189,hypothetical protein,Unspecified,Unspecified,1860.4446287270084
MED134_11566,"ABC multidrug transporter, ATP-binding and permease protein",Unspecified,Unspecified,1857.9288573224894
MED134_02815,"3-dehydroquinate dehydratase, type II","['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],1851.6788828358535
MED134_10396,hypothetical protein,Unspecified,Unspecified,1850.4361410602112
MED134_01705,hypothetical protein,Unspecified,Unspecified,1849.0756651465497
MED134_04719,short chain dehydrogenase,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],1845.6211041415995
MED134_05949,"sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family",Unspecified,Unspecified,1834.38599980579
MED134_00780,hypothetical protein,Unspecified,Unspecified,1833.5029468951118
MED134_05664,hypothetical protein,Unspecified,Unspecified,1831.8548575313055
MED134_10186,nicotinamide mononucleotide transporter,Unspecified,Unspecified,1825.3876136538986
MED134_02100,dihydrodipicolinate synthase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00261 Monobactam biosynthesis [PATH:dok00261]']","['09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",1815.6636262916018
MED134_10930,two-component system sensor histidine kinase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],1814.0892637326115
MED134_02200,recombination protein RecR,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],1811.6104448997803
MED134_07566,alpha/beta hydrolase,Unspecified,Unspecified,1810.6390720879137
MED134_08451,hypothetical protein,Unspecified,Unspecified,1809.7121477473088
MED134_11431,major facilitator superfamily permease,Unspecified,Unspecified,1809.1655199322263
MED134_10850,UbiA prenyltransferase family protein,Unspecified,Unspecified,1806.3045969673242
MED134_08181,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,1804.0361604522957
MED134_01535,hypothetical protein,Unspecified,Unspecified,1802.6043173991325
MED134_05979,hypothetical protein,Unspecified,Unspecified,1801.5953210713324
MED134_04479,hypothetical protein,Unspecified,Unspecified,1798.8233037934422
MED134_09241,dihydroneopterin aldolase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],1797.4154921826907
MED134_05289,hypothetical protein,Unspecified,Unspecified,1787.2082432211791
MED134_09206,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,1784.7088614304
MED134_04099,Fe3+-specific periplasmic binding protein,Unspecified,Unspecified,1782.4591857066036
MED134_13581,glycosyl transferase family 2,Unspecified,Unspecified,1774.6368042149634
MED134_04439,peptidase family S41,Unspecified,Unspecified,1773.2091034470473
MED134_04559,hypothetical protein,Unspecified,Unspecified,1770.4607476800616
MED134_04899,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],1763.6706478869878
MED134_13106,hypothetical protein,Unspecified,Unspecified,1753.2009521023865
MED134_09141,multidrug resistance protein,Unspecified,Unspecified,1746.6451243919244
MED134_07159,UbiA prenyltransferase family protein,Unspecified,Unspecified,1743.7239701654162
MED134_13281,hypothetical protein,Unspecified,Unspecified,1743.4881787750428
MED134_12891,O-methyltransferase family protein,Unspecified,Unspecified,1737.8984647216762
MED134_12316,hypothetical protein,Unspecified,Unspecified,1737.7018442924107
MED134_01860,hypothetical protein,Unspecified,Unspecified,1730.784515162604
MED134_03369,adenylate cyclase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],1730.4120434801039
MED134_02260,hypothetical protein,Unspecified,Unspecified,1718.8991170322852
MED134_09651,HopJ type III effector protein,Unspecified,Unspecified,1717.6946554353508
MED134_06244,pyruvate carboxylase,"['00020 Citrate cycle (TCA cycle) [PATH:dok00020]', '00620 Pyruvate metabolism [PATH:dok00620]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",1716.6152703411767
MED134_11080,hypothetical protein,Unspecified,Unspecified,1715.8022310845731
MED134_03984,"serine protease, subtilase family",Unspecified,Unspecified,1714.6102849684357
MED134_02965,putative sugar nucleotidyltransferase,Unspecified,Unspecified,1705.940112492586
MED134_00975,HlyD family secretion protein,Unspecified,Unspecified,1687.8522293897022
MED134_01720,hypothetical protein,Unspecified,Unspecified,1683.3504308411193
MED134_10451,ferrous iron transport protein A,Unspecified,Unspecified,1680.7550645893134
MED134_04589,sodium/solute symporter,Unspecified,Unspecified,1678.909594528684
MED134_14396,vitamin K-dependent gamma-carboxylase,Unspecified,Unspecified,1678.6488939618089
MED134_09316,"DNA polymerase III, delta' subunit","['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",1670.7107803530594
MED134_03704,endoribonuclease L-PSP,Unspecified,Unspecified,1668.2295382334223
MED134_02070,MIP family channel protein,Unspecified,Unspecified,1667.6144284703655
MED134_09916,drug/metabolite permease,Unspecified,Unspecified,1666.0091505332377
MED134_02490,sodium:alanine symporter family protein,Unspecified,Unspecified,1665.7058236502908
MED134_08931,acyltransferase family protein,"['00561 Glycerolipid metabolism [PATH:dok00561]', '00564 Glycerophospholipid metabolism [PATH:dok00564]']","['09103 Lipid metabolism', '09103 Lipid metabolism']",1664.0817665855843
MED134_08001,hypothetical protein,Unspecified,Unspecified,1663.377898967266
MED134_07349,hypothetical protein,Unspecified,Unspecified,1660.7260059547723
MED134_05004,hypothetical protein,Unspecified,Unspecified,1657.7271356775757
MED134_09061,ribonuclease III,Unspecified,Unspecified,1651.2612483131643
MED134_01215,hypothetical protein,Unspecified,Unspecified,1651.1951867416906
MED134_06584,hypothetical protein,Unspecified,Unspecified,1649.9602646778828
MED134_08691,DnaJ-like protein,Unspecified,Unspecified,1648.7784460107318
MED134_13911,hypothetical protein,Unspecified,Unspecified,1641.9073720353276
MED134_13716,"serine protease, subtilase family",Unspecified,Unspecified,1640.8347274454572
MED134_09596,hypothetical protein,Unspecified,Unspecified,1623.9800512063985
MED134_12866,ribulose-phosphate 3-epimerase,"['00030 Pentose phosphate pathway [PATH:dok00030]', '00040 Pentose and glucuronate interconversions [PATH:dok00040]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism']",1622.2346842566633
MED134_12916,hypothetical protein,Unspecified,Unspecified,1620.440695385846
MED134_07334,S1/P1 nuclease,Unspecified,Unspecified,1620.0297709640215
MED134_06004,nucleoside-diphosphate-sugar epimerase,"['00053 Ascorbate and aldarate metabolism [PATH:dok00053]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",1611.5091685957254
MED134_04094,iron transport system permease,Unspecified,Unspecified,1605.6018797708352
MED134_13201,pantetheine-phosphate adenylyltransferase,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],1605.2942095362755
MED134_14201,hypothetical protein,Unspecified,Unspecified,1604.929329635472
MED134_01315,TatD related DNase,Unspecified,Unspecified,1597.1139652598574
MED134_08611,LD-carboxypeptidase,Unspecified,Unspecified,1595.878883308853
MED134_08606,hypothetical protein,Unspecified,Unspecified,1590.5719700409652
MED134_01210,FAD dependent oxidoreductase,Unspecified,Unspecified,1586.612018325995
MED134_13241,hypothetical protein,Unspecified,Unspecified,1585.4283006549617
MED134_02015,transcriptional regulator,Unspecified,Unspecified,1582.323201299002
MED134_09576,polysaccharide biosynthesis protein,Unspecified,Unspecified,1581.5621207073384
MED134_08131,hypothetical protein,Unspecified,Unspecified,1579.8365595081596
MED134_00970,hypothetical protein,Unspecified,Unspecified,1579.1097577952792
MED134_09786,hypothetical protein,Unspecified,Unspecified,1564.2188873199807
MED134_14351,hypothetical protein,Unspecified,Unspecified,1563.9646570773075
MED134_11015,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,1558.6250109737
MED134_10236,hypothetical protein,Unspecified,Unspecified,1552.3709541927578
MED134_11130,hypothetical protein,Unspecified,Unspecified,1548.708975814954
MED134_04339,hypothetical protein,Unspecified,Unspecified,1548.3888645827994
MED134_09601,peptidase family M23,Unspecified,Unspecified,1543.1093225766308
MED134_12086,putative metallopeptidase (SprT family),Unspecified,Unspecified,1537.017960756129
MED134_07916,hypothetical protein,Unspecified,Unspecified,1535.3296508606145
MED134_06769,hypothetical protein,Unspecified,Unspecified,1532.2472756896402
MED134_00890,hypothetical protein,Unspecified,Unspecified,1531.5800918876416
MED134_04369,hypothetical protein,Unspecified,Unspecified,1531.4353938621712
MED134_01915,rhomboid family protein,Unspecified,Unspecified,1530.1992713331765
MED134_07471,CotH protein,Unspecified,Unspecified,1523.7601545573734
MED134_03824,glycosyl hydrolase family 20,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00600 Sphingolipid metabolism [PATH:dok00600]', '00511 Other glycan degradation [PATH:dok00511]']","['09101 Carbohydrate metabolism', '09103 Lipid metabolism', '09107 Glycan biosynthesis and metabolism']",1515.2466393885734
MED134_04614,polysaccharide transporter,Unspecified,Unspecified,1514.9183533601927
MED134_00480,hypothetical protein,Unspecified,Unspecified,1514.3094542778883
MED134_01765,DNA binding helix-turn helix protein,Unspecified,Unspecified,1514.3025636396515
MED134_00430,glutaminase A,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00220 Arginine biosynthesis [PATH:dok00220]', '00470 D-Amino acid metabolism [PATH:dok00470]', '02020 Two-component system [PATH:dok02020]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09106 Metabolism of other amino acids', '09132 Signal transduction']",1508.1024164228427
MED134_03434,hypothetical protein,Unspecified,Unspecified,1506.9809388246113
MED134_08746,hypothetical protein,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],1502.5602021528098
MED134_03005,hypothetical protein,Unspecified,Unspecified,1501.2380464067408
MED134_13596,glycosyl transferase family 2,Unspecified,Unspecified,1495.8721938672747
MED134_11321,thioredoxin,Unspecified,Unspecified,1493.9266211379731
MED134_15123,hypothetical protein,Unspecified,Unspecified,1488.7828016744206
MED134_05139,AhpC/TSA family protein,Unspecified,Unspecified,1483.9408555091622
MED134_06574,hypothetical protein,Unspecified,Unspecified,1473.8255348924333
MED134_12881,PAP2 superfamily protein,"['00550 Peptidoglycan biosynthesis [PATH:dok00550]', '00552 Teichoic acid biosynthesis [PATH:dok00552]']","['09107 Glycan biosynthesis and metabolism', '09107 Glycan biosynthesis and metabolism']",1458.0816996157519
MED134_03624,DJ-1/PfpI family protein,Unspecified,Unspecified,1450.1458488157032
MED134_10291,4'-phosphopantetheinyl transferase superfamily protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],1440.9586098695854
MED134_10895,hypothetical protein,Unspecified,Unspecified,1434.1720038441545
MED134_06199,hypothetical protein,['01501 beta-Lactam resistance [PATH:dok01501]'],['09175 Drug resistance: antimicrobial'],1431.7995688632502
MED134_06964,hypothetical protein,Unspecified,Unspecified,1429.947627100472
MED134_12626,glucose inhibited division protein,Unspecified,Unspecified,1428.457251350128
MED134_08026,dethiobiotin synthetase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],1428.1337550267885
MED134_04129,hypothetical protein,Unspecified,Unspecified,1426.03637917305
MED134_01495,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,1421.6801991045359
MED134_11986,drug/metabolite permease,Unspecified,Unspecified,1418.7995362704607
MED134_13251,"para-aminobenzoate synthase, component II","['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]', '02024 Quorum sensing [PATH:dok02024]']","['09105 Amino acid metabolism', '09145 Cellular community - prokaryotes']",1411.7320799629763
MED134_04169,arginase family protein,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],1411.7065337278655
MED134_04724,3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",1404.2187160025428
MED134_14221,glycerophosphoryl diester phosphodiesterase family protein,['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],1403.4150402804985
MED134_13846,glycosyl transferase group 1,Unspecified,Unspecified,1399.4664836616648
MED134_08241,dCMP deaminase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],1398.3530104741935
MED134_01820,SpoU rRNA methylase family protein,Unspecified,Unspecified,1397.474825663627
MED134_07104,X-Pro dipeptidyl-peptidase (S15 family),Unspecified,Unspecified,1396.1049816823383
MED134_09041,hypothetical protein,Unspecified,Unspecified,1395.07303649569
MED134_08571,DEAD/DEAH box helicase,Unspecified,Unspecified,1362.9825182310642
MED134_00550,hypothetical protein,Unspecified,Unspecified,1359.268515494606
MED134_12001,hypothetical protein,Unspecified,Unspecified,1357.4625235029907
MED134_14131,hypothetical protein,Unspecified,Unspecified,1336.3810043366736
MED134_11606,hypothetical protein,Unspecified,Unspecified,1335.889287773765
MED134_06059,hypothetical protein,Unspecified,Unspecified,1329.871284402258
MED134_02460,"regulatory helix-turn-helix protein, AraC family",Unspecified,Unspecified,1326.9720185370031
MED134_13771,phosphatidylserine synthase,"['00564 Glycerophospholipid metabolism [PATH:dok00564]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]']","['09103 Lipid metabolism', '09105 Amino acid metabolism']",1320.8696074801462
MED134_08441,hypothetical protein,Unspecified,Unspecified,1316.8569060497312
MED134_14777,hypothetical protein,Unspecified,Unspecified,1311.5981063007291
MED134_05339,hypothetical protein,Unspecified,Unspecified,1311.5362468550222
MED134_01955,hypothetical protein,Unspecified,Unspecified,1301.9389581264518
MED134_04894,amidotransferase HisH,['00340 Histidine metabolism [PATH:dok00340]'],['09105 Amino acid metabolism'],1296.4144414345978
MED134_13601,hypothetical protein,Unspecified,Unspecified,1291.4979361441278
MED134_03479,sodium/potassium/calcium exchanger 1,Unspecified,Unspecified,1289.1319646339784
MED134_13221,phosphoriborylanthranilate isomerase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],1284.6955335725359
MED134_11711,short chain dehydrogenase,Unspecified,Unspecified,1281.0425504257819
MED134_10191,"nicotinamide-nucleotide adenylyltransferase, NadR type",Unspecified,Unspecified,1275.9035642617794
MED134_06149,rhomboid family protein,Unspecified,Unspecified,1269.1848937178797
MED134_14171,NADPH-dependent FMN reductase,Unspecified,Unspecified,1267.5016663019005
MED134_14376,hypothetical protein,Unspecified,Unspecified,1263.6588604073986
MED134_13586,glycosyl transferase family 2,Unspecified,Unspecified,1259.0763637605248
MED134_14657,hypothetical protein,Unspecified,Unspecified,1253.0029339804905
MED134_08761,multidrug resistance protein,Unspecified,Unspecified,1252.1394498065192
MED134_00450,"two-component system response regulator, LuxR family",Unspecified,Unspecified,1240.7257840443917
MED134_09456,hypothetical protein,Unspecified,Unspecified,1228.7647106413801
MED134_11626,"transcription regulator, MerR family",Unspecified,Unspecified,1228.6852917473084
MED134_10745,hypothetical protein,Unspecified,Unspecified,1226.0033391616228
MED134_12266,hypothetical protein,Unspecified,Unspecified,1224.622636530227
MED134_14026,hypothetical protein,Unspecified,Unspecified,1219.9666598874592
MED134_10431,"ABC transporter, permease protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],1216.4622967114494
MED134_07294,lipolytic enzyme,Unspecified,Unspecified,1212.6183234840219
MED134_13721,hypothetical protein,Unspecified,Unspecified,1211.8518368854202
MED134_09851,hypothetical protein,Unspecified,Unspecified,1210.331598481204
MED134_10780,hypothetical protein,Unspecified,Unspecified,1210.298943778989
MED134_09196,OmpA family protein,Unspecified,Unspecified,1209.294008847521
MED134_09836,hypothetical protein,Unspecified,Unspecified,1208.4969248572802
MED134_13526,hypothetical protein,Unspecified,Unspecified,1192.999975224646
MED134_00905,oligopeptide transport system protein,['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],1192.1592300876741
MED134_10785,hypothetical protein,Unspecified,Unspecified,1184.8219593424374
MED134_09831,hypothetical protein,Unspecified,Unspecified,1183.7527983462896
MED134_01355,hypothetical protein,Unspecified,Unspecified,1182.9389642992337
MED134_02625,patatin-like phospholipase,Unspecified,Unspecified,1179.3228034871572
MED134_13591,glycosyl transferase family 2,Unspecified,Unspecified,1168.5652694941539
MED134_04984,OsmC-like protein,Unspecified,Unspecified,1165.0000200504164
MED134_04469,hypothetical protein,Unspecified,Unspecified,1164.6450958515725
MED134_11496,metallo-beta-lactamase superfamily protein,Unspecified,Unspecified,1161.5576765808735
MED134_06219,two-component system sensor histidine kinase,Unspecified,Unspecified,1159.7507106664534
MED134_08676,calcineurin-like phosphoesterase,Unspecified,Unspecified,1149.8445314728992
MED134_07886,two-component system response regulator,Unspecified,Unspecified,1149.0578877357907
MED134_14742,hypothetical protein,Unspecified,Unspecified,1148.0562766321614
MED134_09741,hypothetical protein,Unspecified,Unspecified,1147.4945417203949
MED134_00565,rhodanese-related sulfurtransferase,"['00920 Sulfur metabolism [PATH:dok00920]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '04122 Sulfur relay system [PATH:dok04122]']","['09102 Energy metabolism', '09105 Amino acid metabolism', '09123 Folding, sorting and degradation']",1140.4021152281919
MED134_08601,hypothetical protein,Unspecified,Unspecified,1133.4945070882889
MED134_08951,alpha/beta hydrolase,Unspecified,Unspecified,1124.4448130771511
MED134_14732,two-component system sensor histidine kinase,Unspecified,Unspecified,1123.5869701617796
MED134_06624,TonB dependent transducer,Unspecified,Unspecified,1118.4039080245602
MED134_03989,2-nitropropane dioxygenase-related protein,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],1109.2830060003546
MED134_12261,hypothetical protein,Unspecified,Unspecified,1109.0105391601955
MED134_06139,hypothetical protein,Unspecified,Unspecified,1104.784023366074
MED134_00580,NMT1/THI5 like protein,Unspecified,Unspecified,1102.3076525525616
MED134_02270,hypothetical protein,Unspecified,Unspecified,1100.01788620508
MED134_09081,ribonuclease H-related protein,['03030 DNA replication [PATH:dok03030]'],['09124 Replication and repair'],1097.1039098689107
MED134_00690,hypothetical protein,Unspecified,Unspecified,1088.8241112639416
MED134_14557,hypothetical protein,Unspecified,Unspecified,1087.6678334934104
MED134_01235,hypothetical protein,Unspecified,Unspecified,1083.9152836455266
MED134_02560,aldehyde dehydrogenase family protein,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00053 Ascorbate and aldarate metabolism [PATH:dok00053]', '00620 Pyruvate metabolism [PATH:dok00620]', '00071 Fatty acid degradation [PATH:dok00071]', '00561 Glycerolipid metabolism [PATH:dok00561]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00310 Lysine degradation [PATH:dok00310]', '00330 Arginine and proline metabolism [PATH:dok00330]', '00340 Histidine metabolism [PATH:dok00340]', '00380 Tryptophan metabolism [PATH:dok00380]', '00410 beta-Alanine metabolism [PATH:dok00410]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]', '00625 Chloroalkane and chloroalkene degradation [PATH:dok00625]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09103 Lipid metabolism', '09103 Lipid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09106 Metabolism of other amino acids', '09108 Metabolism of cofactors and vitamins', '09111 Xenobiotics biodegradation and metabolism']",1083.2893394679918
MED134_13361,aldose epimerase family protein,Unspecified,Unspecified,1074.2130213432265
MED134_06704,MarC family integral membrane protein,Unspecified,Unspecified,1073.6905505312534
MED134_06999,hypothetical protein,Unspecified,Unspecified,1071.047903250443
MED134_03359,hypothetical protein,Unspecified,Unspecified,1061.472007566194
MED134_13061,UDP-glucose 4-epimerase,"['00052 Galactose metabolism [PATH:dok00052]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",1060.9011049021208
MED134_06299,hypothetical protein,Unspecified,Unspecified,1057.7392769346225
MED134_09011,5-formyltetrahydrofolate cyclo-ligase,['00670 One carbon pool by folate [PATH:dok00670]'],['09108 Metabolism of cofactors and vitamins'],1044.3272363922858
MED134_11095,hypothetical protein,Unspecified,Unspecified,1040.6850244191928
MED134_00090,hypothetical protein,Unspecified,Unspecified,1038.4704583414075
MED134_12966,hypothetical protein,Unspecified,Unspecified,1036.5508833547606
MED134_11751,"2-oxoisovalerate dehydrogenase, E1 component, alpha and beta subunit","['00640 Propanoate metabolism [PATH:dok00640]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00785 Lipoic acid metabolism [PATH:dok00785]']","['09101 Carbohydrate metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",1035.9029265189656
MED134_05739,hypothetical protein,Unspecified,Unspecified,1035.1363048955513
MED134_13476,hypothetical protein,Unspecified,Unspecified,1023.1223754839004
MED134_13841,glycosyl transferase group 1,Unspecified,Unspecified,1016.7136542584271
MED134_01085,hypothetical protein,Unspecified,Unspecified,1007.8484861654892
MED134_10700,low molecular weight phosphatase family protein,Unspecified,Unspecified,1004.2513430566186
MED134_10510,BlaR1 peptidase M56,['01501 beta-Lactam resistance [PATH:dok01501]'],['09175 Drug resistance: antimicrobial'],1001.5466102515776
MED134_04729,3-oxoacyl-[acyl-carrier-protein] synthase II,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",998.1381519154522
MED134_03179,"transcription regulator, AsnC family",Unspecified,Unspecified,983.5726659586942
MED134_02885,hypothetical protein,Unspecified,Unspecified,974.9225219126349
MED134_06754,hypothetical protein,Unspecified,Unspecified,974.8874278357847
MED134_08416,hypothetical protein,Unspecified,Unspecified,974.6360836434665
MED134_09201,gliding motility protein GldJ,Unspecified,Unspecified,974.5592777354732
MED134_01960,cytochrome c,Unspecified,Unspecified,970.9483952608359
MED134_09376,hypothetical protein,Unspecified,Unspecified,965.0355581242056
MED134_10600,small-conductance mechanosensitive channel,Unspecified,Unspecified,961.0697207282345
MED134_05044,SpoU rRNA methylase family protein,Unspecified,Unspecified,956.5908332124975
MED134_08351,AhpC/TSA family protein,Unspecified,Unspecified,956.2618133878725
MED134_09906,hypothetical protein,Unspecified,Unspecified,953.5407687551226
MED134_05944,sugar transferase,Unspecified,Unspecified,951.2281316821422
MED134_13621,hypothetical protein,Unspecified,Unspecified,947.9630996639829
MED134_00070,aminotransferase class-V,Unspecified,Unspecified,943.6033640674475
MED134_01445,acyl-CoA-binding protein,Unspecified,Unspecified,936.4596253593612
MED134_09246,hypothetical protein,Unspecified,Unspecified,930.9189441501547
MED134_07911,hypothetical protein,Unspecified,Unspecified,926.9040253306991
MED134_08776,"transcription regulator, AraC family",Unspecified,Unspecified,925.5470320794084
MED134_10206,deoxyribodipyrimidine photolyase-related protein,Unspecified,Unspecified,916.7634487735681
MED134_06214,hypothetical protein,Unspecified,Unspecified,913.0205386303827
MED134_00435,hypothetical protein,Unspecified,Unspecified,910.7147636512645
MED134_04734,acyl carrier protein,['00061 Fatty acid biosynthesis [PATH:dok00061]'],['09103 Lipid metabolism'],910.2303726752577
MED134_03494,hypothetical protein,Unspecified,Unspecified,910.0567105182768
